file,size_MB
Q1_Q2_COUPLER_N3_INPUT_resolved.json,0.0060558319091796875
domain-E.csv,0.00131988525390625
eig.csv,0.00057220458984375
error-indicators.csv,0.000213623046875
palace.json,0.006306648254394531
port-EPR.csv,0.00089263916015625
port-I.csv,0.00174713134765625
port-V.csv,0.00174713134765625
