        m,               Re{I[1]} (A),               Im{I[1]} (A),               Re{I[2]} (A),               Im{I[2]} (A),               Re{I[3]} (A),               Im{I[3]} (A),               Re{I[4]} (A),               Im{I[4]} (A),               Re{I[5]} (A),               Im{I[5]} (A),               Re{I[6]} (A),               Im{I[6]} (A),               Re{I[7]} (A),               Im{I[7]} (A),               Re{I[8]} (A),               Im{I[8]} (A)
 1.00e+00,        -8.856287608340e-09,        +8.769989136139e-08,        -1.355985297856e-08,        +1.514131959502e-07,        -2.814381917421e-09,        +1.338218732793e-06,        -1.273345398371e-08,        +1.228037953992e-06,        +8.583697735013e-09,        -1.015713622708e-07,        -9.708805465295e-09,        -1.117904412134e-07,        +4.448559952752e-09,        -2.989043670234e-05,        +1.810535299070e-08,        -5.028716407735e-06
