        m,                Re{f} (GHz),                Im{f} (GHz),                          Q,              Error (Bkwd.),               Error (Abs.)
 1.00e+00,        +5.570851514293e+00,        -1.335478291339e-10,        +2.085713991167e+10,        +4.955609075502e-20,        +6.995050517109e+01
