        m,                 E_elec (J),                  E_mag (J),                  E_cap (J),                  E_ind (J),              E_elec[1] (J),                  p_elec[1],               E_mag[1] (J),                   p_mag[1],              E_elec[2] (J),                  p_elec[2],               E_mag[2] (J),                   p_mag[2]
 1.00e+00,        +1.667820079509e-11,        +1.667818858137e-11,        +3.964155842728e-18,        +1.617773888117e-17,        +1.523566237096e-11,        +9.135075514529e-01,        +8.015584062837e-12,        +4.806027959051e-01,        +1.442538424127e-12,        +8.649244854709e-02,        +8.662604518529e-12,        +5.193972040949e-01
